"","IDsin","codeplot","ADJ","TILE","X_sin","Y_sin","X_wgs","Ywgs","ID","alti","grad","NDVImin","NDVImax"
"214",16503031,"MSB_1420","NO","h18v04",146059,4763202,1.79128,42.83646,"h18v04_16503031",1420,"MSB",0.222,0.883
"215",16512628,"MSB_1600","NO","h18v04",145364,4762739,1.78264,42.83229,"h18v04_16512628",1600,"MSB",0.055,0.834
"216",16527028,"MSB_2000","NO","h18v04",145364,4762044,1.78246,42.82604,"h18v04_16527028",2000,"MSB",0.006,0.794
"217",16531827,"MSB_2200","NO","h18v04",145133,4761812,1.77956,42.82396,"h18v04_16531827",2200,"MSB",0.001,0.727
"218",16541425,"MSB_2400","NO","h18v04",144669,4761349,1.77376,42.81979,"h18v04_16541425",2400,"MSB",0,0.555
"219",11450220,"NEV_2010","NO","h18v04",514161,5007136,6.54272,45.03021,"h18v04_11450220",2010,"NEV",0,0.785
"220",11455017,"NEV_2200","NO","h18v04",513466,5006905,6.53363,45.02812,"h18v04_11455017",2200,"NEV",0,0.749
"221",11479015,"NEV_2350","NO","h18v04",513003,5005746,6.52655,45.01771,"h18v04_11479015",2350,"NEV",0,0.496
"222",11488613,"NEV_2500","NO","h18v04",512540,5005283,6.52018,45.01354,"h18v04_11488613",2500,"NEV",0,0.384
"223",11498213,"NEV_2700","NO","h18v04",512540,5004820,6.51971,45.00937,"h18v04_11498213",2700,"NEV",0,0.193
"224",9400702,"PAI_1700","NO","h18v04",533157,5106054,6.89239,45.91979,"h18v04_9400702",1700,"PAI",0.016,0.853
"225",9391105,"PAI_1900","NO","h18v04",533852,5106517,6.90189,45.92396,"h18v04_9391105",1900,"PAI",0.001,0.836
"226",9400706,"PAI_2040","NO","h18v04",534084,5106054,6.90437,45.91979,"h18v04_9400706",2040,"PAI",0,0.757
"227",9405507,"PAI_2250","NO","h18v04",534315,5105822,6.9071,45.91771,"h18v04_9405507",2250,"PAI",0,0.537
"228",9410308,"PAI_2450","NO","h18v04",534547,5105590,6.90984,45.91562,"h18v04_9410308",2450,"PAI",0,0.294
"229",10038886,"PEC_0962","NO","h18v04",483119,5075243,6.21456,45.64271,"h18v04_10038886",962,"PEC",0.247,0.881
"230",10043687,"PEC_1152","NO","h18v04",483351,5075012,6.21731,45.64062,"h18v04_10043687",1152,"PEC",0.296,0.882
"231",10048488,"PEC_1375","NO","h18v04",483583,5074780,6.22006,45.63854,"h18v04_10048488",1375,"PEC",0.187,0.871
"232",10058087,"PEC_1578","NO","h18v04",483351,5074317,6.21662,45.63437,"h18v04_10058087",1578,"PEC",0.192,0.873
"233",11061138,"RAC_0330","NO","h18v04",448834,5025901,5.72834,45.19896,"h18v04_11061138",330,"RAC",0.47,0.809
"234",11056337,"RAC_0525","NO","h18v04",448603,5026132,5.72559,45.20104,"h18v04_11056337",525,"RAC",0.466,0.765
"235",11037137,"RAC_0730","NO","h18v04",448603,5027059,5.72643,45.20937,"h18v04_11037137",730,"RAC",0.493,0.871
"236",11022739,"RAC_0950","NO","h18v04",449066,5027754,5.73298,45.21562,"h18v04_11022739",950,"RAC",0.428,0.832
"237",11555663,"RBI_1070","NO","h18v04",477791,5002040,6.07504,44.98437,"h18v04_11555663",1070,"RBI",0.03,0.844
"238",11570062,"RBI_1310","NO","h18v04",477560,5001345,6.07144,44.97812,"h18v04_11570062",1310,"RBI",0.014,0.827
"239",11579662,"RBI_1500","NO","h18v04",477560,5000882,6.07099,44.97396,"h18v04_11579662",1500,"RBI",0,0.71
"240",11603660,"RBI_1550","NO","h18v04",477096,4999723,6.064,44.96354,"h18v04_11603660",1550,"RBI",0.001,0.737
"241",11632459,"RBI_1750","NO","h18v04",476865,4998333,6.05974,44.95104,"h18v04_11632459",1750,"RBI",0,0.707
"242",11646859,"RBI_1950","NO","h18v04",476865,4997638,6.05908,44.94479,"h18v04_11646859",1950,"RBI",0,0.681
"243",11651658,"RBI_2150","NO","h18v04",476633,4997407,6.05592,44.94271,"h18v04_11651658",2150,"RBI",0,0.598
"244",12107987,"RIS_1900","NO","h18v04",552848,4975399,7.00018,44.74479,"h18v04_12107987",1900,"RIS",0.003,0.833
"245",12204003,"RIS_2195","NO","h18v04",556554,4970766,7.04204,44.70312,"h18v04_12204003",2195,"RIS",0,0.667
"246",12189603,"RIS_2340","NO","h18v04",556554,4971461,7.0428,44.70937,"h18v04_12189603",2340,"RIS",0,0.548
"247",12189607,"RIS_2570","NO","h18v04",557481,4971461,7.05453,44.70937,"h18v04_12189607",2570,"RIS",0,0.396
"248",12184809,"RIS_2770","NO","h18v04",557944,4971693,7.06064,44.71146,"h18v04_12184809",2770,"RIS",0,0.267
"249",12180010,"RIS_2890","NO","h18v04",558176,4971925,7.06383,44.71354,"h18v04_12180010",2890,"RIS",0,0.173
"250",10883549,"SAP_1250","NO","h18v04",451382,5034472,5.76868,45.27604,"h18v04_10883549",1250,"SAP",0.64,0.864
"251",10869150,"SAP_1500","NO","h18v04",451614,5035167,5.77228,45.28229,"h18v04_10869150",1500,"SAP",0.52,0.875
"252",10864352,"SAP_1690","NO","h18v04",452077,5035398,5.77841,45.28437,"h18v04_10864352",1690,"SAP",0.156,0.796
"253",10869154,"SAP_1870","NO","h18v04",452541,5035167,5.78412,45.28229,"h18v04_10869154",1870,"SAP",0.058,0.707
"254",10854755,"SAP_2060","NO","h18v04",452772,5035862,5.78772,45.28854,"h18v04_10854755",2060,"SAP",0.027,0.566
"255",11094724,"SEYS_0280","NO","h18v04",445591,5024279,5.68549,45.18437,"h18v04_11094724",280,"SEYS",0.406,0.741
"256",11109122,"SEYS_0460","NO","h18v04",445128,5023584,5.67896,45.17812,"h18v04_11109122",460,"SEYS",0.451,0.834
"257",11123519,"SEYS_0615","NO","h18v04",444433,5022889,5.66947,45.17187,"h18v04_11123519",615,"SEYS",0.47,0.804
"258",11152315,"SEYS_0840","NO","h18v04",443506,5021499,5.65641,45.15937,"h18v04_11152315",840,"SEYS",0.487,0.893
"259",11166714,"SEYS_1035","NO","h18v04",443274,5020804,5.65283,45.15312,"h18v04_11166714",1035,"SEYS",0.452,0.906
"260",11171511,"SEYS_1350","NO","h18v04",442579,5020572,5.64376,45.15104,"h18v04_11171511",1350,"SEYS",0.299,0.849
"261",11181111,"SEYS_1500","NO","h18v04",442579,5020109,5.64335,45.14687,"h18v04_11181111",1500,"SEYS",0.117,0.704
"262",11181110,"SEYS_1700","NO","h18v04",442348,5020109,5.6404,45.14687,"h18v04_11181110",1700,"SEYS",0.094,0.659
"264",10528627,"TAN_1420","NO","h18v04",515783,5051614,6.6097,45.43021,"h18v04_10528627",1420,"TAN",0.171,0.847
"265",10552624,"TAN_1700","NO","h18v04",515088,5050456,6.59958,45.41979,"h18v04_10552624",1700,"TAN",0.138,0.821
"266",10562226,"TAN_1890","NO","h18v04",515551,5049993,6.60503,45.41562,"h18v04_10562226",1890,"TAN",0.002,0.754
"267",10571827,"TAN_2100","NO","h18v04",515783,5049529,6.60751,45.41146,"h18v04_10571827",2100,"TAN",0,0.763
"268",10591026,"TAN_2300","NO","h18v04",515551,5048603,6.60357,45.40312,"h18v04_10591026",2300,"TAN",0,0.493
"269",10595826,"TAN_2480","NO","h18v04",515551,5048371,6.60332,45.40104,"h18v04_10595826",2480,"TAN",0,0.555
"270",13533802,"TEN_1430","NO","h18v04",602654,4906597,7.55046,44.12604,"h18v04_13533802",1430,"TEN",0.444,0.813
"271",13538597,"TEN_1670","NO","h18v04",601496,4906366,7.53568,44.12396,"h18v04_13538597",1670,"TEN",0.281,0.781
"272",13533793,"TEN_1890","NO","h18v04",600569,4906597,7.52433,44.12604,"h18v04_13533793",1890,"TEN",0.075,0.708
"273",13519392,"TEN_2080","NO","h18v04",600337,4907292,7.52223,44.13229,"h18v04_13519392",2080,"TEN",0.007,0.614
"274",13509791,"TEN_2280","NO","h18v04",600106,4907756,7.51986,44.13646,"h18v04_13509791",2280,"TEN",0.005,0.645
"275",13504988,"TEN_2480","NO","h18v04",599411,4907987,7.51141,44.13854,"h18v04_13504988",2480,"TEN",0.001,0.509
"276",12890212,"UBA_1150","NO","h18v04",512308,4937639,6.44909,44.40521,"h18v04_12890212",1150,"UBA",0.399,0.784
"277",12904613,"UBA_1425","NO","h18v04",512540,4936944,6.45132,44.39896,"h18v04_12904613",1425,"UBA",0.391,0.801
"278",12914213,"UBA_1630","NO","h18v04",512540,4936481,6.45086,44.39479,"h18v04_12914213",1630,"UBA",0.404,0.807
"279",12923803,"UBA_1850","NO","h18v04",510223,4936018,6.42125,44.39062,"h18v04_12923803",1850,"UBA",0.249,0.753
"280",12909397,"UBA_2020","NO","h18v04",508833,4936713,6.40444,44.39687,"h18v04_12909397",2020,"UBA",0.016,0.732
"281",12938195,"UBA_2170","NO","h18v04",508370,4935323,6.39724,44.38437,"h18v04_12938195",2170,"UBA",0.007,0.621
"282",11243772,"VAL_1860","NO","h18v04",503042,5017098,6.41126,45.11979,"h18v04_11243772",1860,"VAL",0,0.758
"283",11234170,"VAL_2050","NO","h18v04",502578,5017561,6.40582,45.12396,"h18v04_11234170",2050,"VAL",0,0.816
"284",11229368,"VAL_2250","NO","h18v04",502115,5017793,6.40015,45.12604,"h18v04_11229368",2250,"VAL",0,0.796
"285",11224566,"VAL_2450","NO","h18v04",501652,5018024,6.39448,45.12812,"h18v04_11224566",2450,"VAL",0,0.722
"286",11214962,"VAL_2710","NO","h18v04",500725,5018488,6.38314,45.13229,"h18v04_11214962",2710,"VAL",0,0.407
"287",10917497,"VAN_1400","NO","h18v04",531999,5032850,6.79722,45.26146,"h18v04_10917497",1400,"VAN",0.243,0.697
"288",10917495,"VAN_1630","NO","h18v04",531536,5032850,6.7913,45.26146,"h18v04_10917495",1630,"VAN",0.247,0.708
"289",10912693,"VAN_1800","NO","h18v04",531072,5033082,6.78563,45.26354,"h18v04_10912693",1800,"VAN",0.147,0.791
"290",10907891,"VAN_2020","NO","h18v04",530609,5033314,6.77996,45.26562,"h18v04_10907891",2020,"VAN",0.008,0.719
"291",10907890,"VAN_2250","NO","h18v04",530377,5033314,6.777,45.26562,"h18v04_10907890",2250,"VAN",0.001,0.696
"292",10903087,"VAN_2440","NO","h18v04",529682,5033545,6.76836,45.26771,"h18v04_10903087",2440,"VAN",0,0.571
"293",10903086,"VAN_2630","NO","h18v04",529451,5033545,6.7654,45.26771,"h18v04_10903086",2630,"VAN",0,0.51
"294",10903085,"VAN_2780","NO","h18v04",529219,5033545,6.76244,45.26771,"h18v04_10903085",2780,"VAN",0,0.457
"295",11257977,"VAUL_0710","NO","h18v04",457869,5016403,5.83489,45.11354,"h18v04_11257977",710,"VAUL",0.495,0.823
"296",11272379,"VAUL_0830","NO","h18v04",458332,5015708,5.84016,45.10729,"h18v04_11272379",830,"VAUL",0.62,0.888
"297",11296381,"VAUL_1100","NO","h18v04",458795,5014549,5.845,45.09687,"h18v04_11296381",1100,"VAUL",0.584,0.883
"298",11315583,"VAUL_1290","NO","h18v04",459259,5013623,5.85004,45.08854,"h18v04_11315583",1290,"VAUL",0.38,0.828
"299",12208508,"VCHA_1910","NO","h18v04",488216,4970535,6.17713,44.70104,"h18v04_12208508",1910,"VCHA",0.031,0.776
"300",12194109,"VCHA_2150","NO","h18v04",488447,4971230,6.18073,44.70729,"h18v04_12194109",2150,"VCHA",0,0.528
"301",12184510,"VCHA_2330","NO","h18v04",488679,4971693,6.18411,44.71146,"h18v04_12184510",2330,"VCHA",0,0.371
"302",12165311,"VCHA_2510","NO","h18v04",488911,4972620,6.18793,44.71979,"h18v04_12165311",2510,"VCHA",0,0.184
"303",12150913,"VCHA_2760","NO","h18v04",489374,4973315,6.19447,44.72604,"h18v04_12150913",2760,"VCHA",0,0.209
"304",12141312,"VCHA_2940","NO","h18v04",489142,4973778,6.19198,44.73021,"h18v04_12141312",2940,"VCHA",0,0.137
"305",12126911,"VCHA_3160","NO","h18v04",488911,4974473,6.18972,44.73646,"h18v04_12126911",3160,"VCHA",0,0.117
"306",16737798,"VER_1200","NO","h18v04",45752,4751851,0.56018,42.73437,"h18v04_16737798",1200,"VER",0.375,0.895
"307",16747399,"VER_1400","NO","h18v04",45984,4751388,0.56298,42.73021,"h18v04_16747399",1400,"VER",0.327,0.895
"308",16752199,"VER_1420","NO","h18v04",45984,4751156,0.56296,42.72812,"h18v04_16752199",1420,"VER",0.196,0.886
"309",16771401,"VER_1650","NO","h18v04",46447,4750229,0.56856,42.71979,"h18v04_16771401",1650,"VER",0.018,0.85
"310",16776204,"VER_1800","NO","h18v04",47142,4749998,0.57705,42.71771,"h18v04_16776204",1800,"VER",0.012,0.832
"311",16790605,"VER_2000","NO","h18v04",47374,4749303,0.57982,42.71146,"h18v04_16790605",2000,"VER",0,0.724
"312",13398601,"VTN_0925","NO","h18v04",417097,4913084,5.23084,44.18437,"h18v04_13398601",925,"VTN",0.585,0.747
"313",13398603,"VTN_1130","NO","h18v04",417561,4913084,5.23665,44.18437,"h18v04_13398603",1130,"VTN",0.593,0.801
"314",13413006,"VTN_1340","NO","h18v04",418256,4912389,5.24481,44.17812,"h18v04_13413006",1340,"VTN",0.408,0.82
"315",13417806,"VTN_1510","NO","h18v04",418256,4912157,5.24463,44.17604,"h18v04_13417806",1510,"VTN",0.462,0.802
"316",13417808,"VTN_1675","NO","h18v04",418719,4912157,5.25044,44.17604,"h18v04_13417808",1675,"VTN",0.412,0.793
"317",13417818,"VTN_1860","NO","h18v04",421035,4912157,5.27949,44.17604,"h18v04_13417818",1860,"VTN",0.059,0.394
"318",13533006,"VTS_0660","NO","h18v04",418256,4906597,5.24019,44.12604,"h18v04_13533006",660,"VTS",0.596,0.715
"319",13513811,"VTS_0840","NO","h18v04",419414,4907524,5.25544,44.13437,"h18v04_13513811",840,"VTS",0.663,0.759
"320",13494614,"VTS_1040","NO","h18v04",420109,4908451,5.26489,44.14271,"h18v04_13494614",1040,"VTS",0.672,0.778
"321",13480218,"VTS_1260","NO","h18v04",421035,4909146,5.27706,44.14896,"h18v04_13480218",1260,"VTS",0.536,0.731
"322",13461022,"VTS_1455","NO","h18v04",421962,4910072,5.28942,44.15729,"h18v04_13461022",1455,"VTS",0.324,0.74
"323",13446627,"VTS_1645","NO","h18v04",423120,4910767,5.30451,44.16354,"h18v04_13446627",1645,"VTS",0.11,0.308
"324",9165465,"ANT_1400","YES","h18v04",524586,5117405,6.79409,46.02187,"h18v04_9165465",1400,"ANT",0.14,0.879
"326",9179866,"ANT_1750","YES","h18v04",524817,5116710,6.79633,46.01562,"h18v04_9179866",1750,"ANT",0.035,0.888
"327",9189467,"ANT_2040","YES","h18v04",525049,5116247,6.79881,46.01146,"h18v04_9189467",2040,"ANT",0,0.86
"328",9208670,"ANT_2200","YES","h18v04",525744,5115320,6.80679,46.00312,"h18v04_9208670",2200,"ANT",0,0.741
"329",9213472,"ANT_2370","YES","h18v04",526207,5115088,6.81253,46.00104,"h18v04_9213472",2370,"ANT",0,0.655
"330",9247113,"ARG_1420","YES","h18v04",535705,5113467,6.93367,45.98646,"h18v04_9247113",1420,"ARG",0.112,0.842
"331",9242314,"ARG_1620","YES","h18v04",535937,5113698,6.93693,45.98854,"h18v04_9242314",1620,"ARG",0.072,0.875
"332",9242315,"ARG_1790","YES","h18v04",536169,5113698,6.93992,45.98854,"h18v04_9242315",1790,"ARG",0.075,0.865
"333",9242317,"ARG_2000","YES","h18v04",536632,5113698,6.94592,45.98854,"h18v04_9242317",2000,"ARG",0.001,0.842
"334",9247120,"ARG_2230","YES","h18v04",537327,5113467,6.95466,45.98646,"h18v04_9247120",2230,"ARG",0,0.7
"335",9242320,"ARG_2400","YES","h18v04",537327,5113698,6.95492,45.98854,"h18v04_9242320",2400,"ARG",0,0.647
"336",10077288,"ARM_1520","YES","h18v04",483583,5073390,6.21867,45.62604,"h18v04_10077288",1520,"ARM",0.089,0.801
"337",10072491,"ARM_1750","YES","h18v04",484278,5073622,6.22784,45.62812,"h18v04_10072491",1750,"ARM",0.004,0.65
"338",10067692,"ARM_1980","YES","h18v04",484509,5073853,6.23105,45.63021,"h18v04_10067692",1980,"ARM",0.003,0.619
"339",10067693,"ARM_2140","YES","h18v04",484741,5073853,6.23403,45.63021,"h18v04_10067693",2140,"ARM",0.007,0.619
"340",13087157,"BON_1900","YES","h18v04",545898,4928142,6.86193,44.31979,"h18v04_13087157",1900,"BON",0.005,0.731
"341",13067949,"BON_2100","YES","h18v04",544045,4929068,6.8396,44.32812,"h18v04_13067949",2100,"BON",0.001,0.768
"342",13067946,"BON_2140","YES","h18v04",543350,4929068,6.83087,44.32812,"h18v04_13067946",2140,"BON",0.004,0.605
"343",13072742,"BON_2300","YES","h18v04",542423,4928837,6.81897,44.32604,"h18v04_13072742",2300,"BON",0,0.511
"344",13072740,"BON_2500","YES","h18v04",541960,4928837,6.81315,44.32604,"h18v04_13072740",2500,"BON",0,0.548
"345",13067937,"BON_2650","YES","h18v04",541265,4929068,6.80465,44.32812,"h18v04_13067937",2650,"BON",0,0.451
"346",10734861,"BOU_1240","YES","h18v04",477328,5041653,6.10722,45.34062,"h18v04_10734861",1240,"BOU",0.571,0.903
"347",10749261,"BOU_1440","YES","h18v04",477328,5040958,6.10655,45.33437,"h18v04_10749261",1440,"BOU",0.533,0.882
"348",10768461,"BOU_1620","YES","h18v04",477328,5040032,6.10565,45.32604,"h18v04_10768461",1620,"BOU",0.454,0.871
"349",10782863,"BOU_1830","YES","h18v04",477791,5039337,6.1109,45.31979,"h18v04_10782863",1830,"BOU",0.052,0.861
"351",11776697,"CER_2050","YES","h18v04",531999,4991384,6.753,44.88854,"h18v04_11776697",2050,"CER",0,0.516
"352",11795897,"CER_1860","YES","h18v04",531999,4990457,6.75203,44.88021,"h18v04_11795897",1860,"CER",0,0.69
"353",11786296,"CER_1980","YES","h18v04",531767,4990920,6.74957,44.88437,"h18v04_11786296",1980,"CER",0.001,0.529
"354",11767096,"CER_2200","YES","h18v04",531767,4991847,6.75055,44.89271,"h18v04_11767096",2200,"CER",0,0.44
"355",11757495,"CER_2280","YES","h18v04",531536,4992310,6.7481,44.89687,"h18v04_11757495",2280,"CER",0,0.453
"356",11747895,"CER_2300","YES","h18v04",531536,4992774,6.74859,44.90104,"h18v04_11747895",2300,"CER",0,0.379
"357",11344385,"CHAM_1250","YES","h18v04",459722,5012233,5.85466,45.07604,"h18v04_11344385",1250,"CHAM",0.51,0.888
"358",11310786,"CHAM_1470","YES","h18v04",459954,5013854,5.85911,45.09062,"h18v04_11310786",1470,"CHAM",0.551,0.837
"359",11272395,"CHAM_1710","YES","h18v04",462039,5015708,5.88739,45.10729,"h18v04_11272395",1710,"CHAM",0.153,0.741
"360",11267598,"CHAM_1890","YES","h18v04",462734,5015939,5.89646,45.10937,"h18v04_11267598",1890,"CHAM",0.124,0.727
"361",11248400,"CHAM_2020","YES","h18v04",463197,5016866,5.90322,45.11771,"h18v04_11248400",2020,"CHAM",0.004,0.623
"362",11234003,"CHAM_2180","YES","h18v04",463892,5017561,5.91273,45.12396,"h18v04_11234003",2180,"CHAM",0,0.456
"363",12304427,"DEV_1500","YES","h18v04",469452,4965902,5.93545,44.65937,"h18v04_12304427",1500,"DEV",0.067,0.708
"364",12323627,"DEV_1720","YES","h18v04",469452,4964975,5.9346,44.65104,"h18v04_12323627",1720,"DEV",0.001,0.664
"365",12333226,"DEV_1870","YES","h18v04",469220,4964512,5.93124,44.64687,"h18v04_12333226",1870,"DEV",0,0.557
"366",12338024,"DEV_2100","YES","h18v04",468757,4964280,5.92517,44.64479,"h18v04_12338024",2100,"DEV",0,0.461
"367",12352420,"DEV_2340","YES","h18v04",467830,4963585,5.91282,44.63854,"h18v04_12352420",2340,"DEV",0,0.244
"368",12366821,"DEV_2545","YES","h18v04",468062,4962890,5.91512,44.63229,"h18v04_12366821",2545,"DEV",0,0.188
"369",12376426,"DEV_2670","YES","h18v04",469220,4962427,5.92933,44.62812,"h18v04_12376426",2670,"DEV",0,0.193
"370",11421377,"LAU_1920","YES","h18v04",504200,5008526,6.41736,45.04271,"h18v04_11421377",1920,"LAU",0,0.731
"371",11411772,"LAU_2100","YES","h18v04",503042,5008990,6.40308,45.04687,"h18v04_11411772",2100,"LAU",0,0.814
"372",11397372,"LAU_2300","YES","h18v04",503042,5009685,6.40378,45.05312,"h18v04_11397372",2300,"LAU",0,0.642
"373",11387770,"LAU_2470","YES","h18v04",502578,5010148,6.39835,45.05729,"h18v04_11387770",2470,"LAU",0,0.358
"374",11378167,"LAU_2700","YES","h18v04",501884,5010611,6.38997,45.06146,"h18v04_11378167",2700,"LAU",0,0.271
"376",9136706,"LORI_1620","YES","h18v04",534084,5118795,6.91867,46.03437,"h18v04_9136706",1620,"LORI",0.199,0.824
"377",9127105,"LORI_1800","YES","h18v04",533852,5119258,6.91619,46.03854,"h18v04_9127105",1800,"LORI",0,0.793
"378",9127104,"LORI_1930","YES","h18v04",533620,5119258,6.91319,46.03854,"h18v04_9127104",1930,"LORI",0,0.749
"380",9107903,"LORI_2330","YES","h18v04",533389,5120185,6.91123,46.04687,"h18v04_9107903",2330,"LORI",0,0.395
"381",10120723,"MER_1600","YES","h18v04",538022,5071305,6.91643,45.60729,"h18v04_10120723",1600,"MER",0.057,0.843
"382",10125525,"MER_1820","YES","h18v04",538485,5071074,6.92213,45.60521,"h18v04_10125525",1820,"MER",0.064,0.801
"383",10135127,"MER_2000","YES","h18v04",538949,5070610,6.92757,45.60104,"h18v04_10135127",2000,"MER",0.004,0.849
"384",10130340,"MER_2250","YES","h18v04",541960,5070842,6.96654,45.60312,"h18v04_10130340",2250,"MER",0,0.758
"385",10130341,"MER_2400","YES","h18v04",542192,5070842,6.96951,45.60312,"h18v04_10130341",2400,"MER",0,0.73
"386",10125544,"MER_2670","YES","h18v04",542887,5071074,6.97871,45.60521,"h18v04_10125544",2670,"MER",0,0.404
"387",10115945,"MER_2850","YES","h18v04",543118,5071537,6.9822,45.60937,"h18v04_10115945",2850,"MER",0,0.145
"388",12414819,"MON_1500","YES","h18v04",467598,4960573,5.90714,44.61146,"h18v04_12414819",1500,"MON",0.164,0.725
"389",12395619,"MON_1730","YES","h18v04",467598,4961500,5.90799,44.61979,"h18v04_12395619",1730,"MON",0.005,0.337
"390",12386020,"MON_1970","YES","h18v04",467830,4961963,5.91134,44.62396,"h18v04_12386020",1970,"MON",0.001,0.236
"391",12381220,"MON_2130","YES","h18v04",467830,4962195,5.91155,44.62604,"h18v04_12381220",2130,"MON",0.001,0.199
"392",12376421,"MON_2330","YES","h18v04",468062,4962427,5.91469,44.62812,"h18v04_12376421",2330,"MON",0,0.191
"395",13504811,"MOU_1810","YES","h18v04",558408,4907987,6.99759,44.13854,"h18v04_13504811",1810,"MOU",0.017,0.792
"396",13500007,"MOU_1940","YES","h18v04",557481,4908219,6.98622,44.14062,"h18v04_13500007",1940,"MOU",0.005,0.707
"397",13490403,"MOU_2160","YES","h18v04",556554,4908682,6.9751,44.14479,"h18v04_13490403",2160,"MOU",0.006,0.445
"398",13485601,"MOU_2355","YES","h18v04",556091,4908914,6.96954,44.14687,"h18v04_13485601",2355,"MOU",0.003,0.515
"399",13476000,"MOU_2470","YES","h18v04",555859,4909377,6.96713,44.15104,"h18v04_13476000",2470,"MOU",0,0.196
"400",13475998,"MOU_2720","YES","h18v04",555396,4909377,6.96132,44.15104,"h18v04_13475998",2720,"MOU",0,0.246
"401",16493432,"MSB_1370","YES","h18v04",146291,4763666,1.79424,42.84062,"h18v04_16493432",1370,"MSB",0.348,0.895
"402",16498230,"MSB_1420","YES","h18v04",145828,4763434,1.7885,42.83854,"h18v04_16498230",1420,"MSB",0.242,0.893
"403",16507827,"MSB_1600","YES","h18v04",145133,4762971,1.77986,42.83437,"h18v04_16507827",1600,"MSB",0.042,0.809
"404",16522227,"MSB_2000","YES","h18v04",145133,4762276,1.77968,42.82812,"h18v04_16522227",2000,"MSB",0.003,0.78
"405",16527026,"MSB_2200","YES","h18v04",144901,4762044,1.77678,42.82604,"h18v04_16527026",2200,"MSB",0,0.718
"406",16536624,"MSB_2400","YES","h18v04",144438,4761581,1.77098,42.82187,"h18v04_16536624",2400,"MSB",0,0.559
"407",11445419,"NEV_2010","YES","h18v04",513930,5007368,6.54001,45.03229,"h18v04_11445419",2010,"NEV",0,0.797
"408",11450216,"NEV_2200","YES","h18v04",513235,5007136,6.53092,45.03021,"h18v04_11450216",2200,"NEV",0,0.752
"409",11474214,"NEV_2350","YES","h18v04",512771,5005978,6.52384,45.01979,"h18v04_11474214",2350,"NEV",0,0.535
"410",11483812,"NEV_2500","YES","h18v04",512308,5005515,6.51747,45.01562,"h18v04_11483812",2500,"NEV",0,0.393
"411",11493412,"NEV_2700","YES","h18v04",512308,5005051,6.517,45.01146,"h18v04_11493412",2700,"NEV",0,0.226
"412",9395901,"PAI_1700","YES","h18v04",532925,5106285,6.88965,45.92187,"h18v04_9395901",1700,"PAI",0.038,0.884
"413",9386304,"PAI_1900","YES","h18v04",533620,5106749,6.89916,45.92604,"h18v04_9386304",1900,"PAI",0.022,0.867
"414",9395905,"PAI_2040","YES","h18v04",533852,5106285,6.90163,45.92187,"h18v04_9395905",2040,"PAI",0,0.831
"417",10034085,"PEC_0962","YES","h18v04",482888,5075475,6.21182,45.64479,"h18v04_10034085",962,"PEC",0.309,0.891
"420",10053286,"PEC_1578","YES","h18v04",483119,5074548,6.21387,45.63646,"h18v04_10053286",1578,"PEC",0.239,0.882
"422",11051536,"RAC_0525","YES","h18v04",448371,5026364,5.72285,45.20312,"h18v04_11051536",525,"RAC",0.516,0.803
"423",11032336,"RAC_0730","YES","h18v04",448371,5027290,5.72368,45.21146,"h18v04_11032336",730,"RAC",0.468,0.844
"424",11017938,"RAC_0950","YES","h18v04",448834,5027985,5.73023,45.21771,"h18v04_11017938",950,"RAC",0.462,0.863
"425",11550862,"RBI_1070","YES","h18v04",477560,5002272,6.07232,44.98646,"h18v04_11550862",1070,"RBI",0.026,0.721
"426",11565261,"RBI_1310","YES","h18v04",477328,5001577,6.06871,44.98021,"h18v04_11565261",1310,"RBI",0.019,0.763
"427",11574861,"RBI_1500","YES","h18v04",477328,5001113,6.06827,44.97604,"h18v04_11574861",1500,"RBI",0.005,0.748
"428",11598859,"RBI_1550","YES","h18v04",476865,4999955,6.06128,44.96562,"h18v04_11598859",1550,"RBI",0.004,0.737
"429",11627658,"RBI_1750","YES","h18v04",476633,4998565,6.05701,44.95312,"h18v04_11627658",1750,"RBI",0,0.636
"430",11642058,"RBI_1950","YES","h18v04",476633,4997870,6.05635,44.94687,"h18v04_11642058",1950,"RBI",0,0.735
"431",11646857,"RBI_2150","YES","h18v04",476401,4997638,6.05319,44.94479,"h18v04_11646857",2150,"RBI",0,0.607
"432",12103186,"RIS_1900","YES","h18v04",552616,4975631,6.9975,44.74687,"h18v04_12103186",1900,"RIS",0.003,0.791
"433",12199202,"RIS_2195","YES","h18v04",556323,4970998,7.03936,44.70521,"h18v04_12199202",2195,"RIS",0,0.666
"434",12184802,"RIS_2340","YES","h18v04",556323,4971693,7.04012,44.71146,"h18v04_12184802",2340,"RIS",0,0.535
"435",12184806,"RIS_2570","YES","h18v04",557249,4971693,7.05185,44.71146,"h18v04_12184806",2570,"RIS",0,0.407
"436",12180008,"RIS_2770","YES","h18v04",557713,4971925,7.05797,44.71354,"h18v04_12180008",2770,"RIS",0,0.271
"437",12175209,"RIS_2890","YES","h18v04",557944,4972156,7.06115,44.71562,"h18v04_12175209",2890,"RIS",0,0.144
"438",10878748,"SAP_1250","YES","h18v04",451151,5034703,5.76593,45.27812,"h18v04_10878748",1250,"SAP",0.615,0.855
"439",10864349,"SAP_1500","YES","h18v04",451382,5035398,5.76953,45.28437,"h18v04_10864349",1500,"SAP",0.503,0.86
