"","date","idplot","TairMean","TairMin","TairMax","Rainf","Snowf","Wind","Humrel","Nebulosity","LWdown","DIR_SWdown","SCA_SWdown","VPD","ETP"
"14061","2022-04-15",200,283.140501658122,278.307434082031,288.995513916016,0.0196523435988638,0,1.10161196316282,75.4241393407186,0.451101376675069,2563.03386474609,852.319629821777,455.331557321548,0.336810234422532,0.0701487950278168
"14062","2022-04-16",200,282.875541687012,279.137512207031,288.446655273438,0,0,1.36027893299858,76.5459203720093,0.411060737445951,2526.94444702148,1496.81444732666,381.305467185974,0.307438596024333,0.10127550478531
"14063","2022-04-17",200,283.083713531494,278.269500732422,289.480224609375,0,0,1.76871363570293,65.1239328384399,0.126692124293186,2228.85397705078,1471.90803222656,646.429615631104,0.467161338992157,0.103947302490185
"14064","2022-04-18",200,280.226884206136,277.896575927734,285.317779541016,0,0,1.51245893910527,86.4533325831095,0.568935384353002,2533.96326049805,891.154866027832,636.18775302887,0.149767599819287,0.0716486960738984
"14065","2022-04-19",200,276.275852203369,273.435211181641,277.965942382812,14.2759039488737,6.54760496690869,1.68431220451991,95.0205202102661,0.881896211455266,2618.3553112793,49.2121478176117,344.305312385559,0.0379782852809846,0.0161398288046633
"14066","2022-04-20",200,274.567646026611,272.314270019531,277.4599609375,3.42422839548817,12.0833296357887,1.06588250150283,90.921329498291,0.997809139390787,2711.39501953125,4.79142730951309,289.423010287285,0.063099256809451,0.0127198624461068
"14067","2022-04-21",200,275.875240325928,273.828643798828,277.774078369141,0.976211027227691,3.94603562308475,0.8990811308225,89.6476761500041,0.95584795375665,2722.24573242187,47.73893835783,328.506625013351,0.0772182689948904,0.0175397641317301
"14068","2022-04-22",200,280.468379974365,276.614776611328,284.792388916016,0,0,1.5923794756333,55.8562706311544,0.37936761106054,2355.05129150391,1122.14138214111,400.26958442688,0.479189015842938,0.0693508443653305
"14069","2022-04-23",200,277.549547831217,275.011444091797,279.948944091797,4.00730110122822,0,1.75609253843625,76.128492196401,0.800527695566416,2582.26521240234,428.833116760254,507.095387649536,0.207233404064788,0.0372467678758711
"14070","2022-04-24",200,277.39860534668,274.808349609375,280.012878417969,23.3917246025158,0,2.05287889142831,90.6084359486898,0.919861520330111,2769.52531860352,181.816920318604,407.768035068512,0.0794483263486266,0.0251950885800823
"14071","2022-04-25",200,280.200281778971,274.883392333984,286.301116943359,0.218873457470181,0,1.97793142249187,76.7332962354024,0.408293442179759,2447.46693237305,1449.28006896973,562.462637557983,0.265863928891055,0.0893394221499762
"14072","2022-04-26",200,283.499029795329,278.207855224609,288.723510742188,0,0,1.67993695288897,59.1091774304708,0.297063184902072,2477.04619262695,971.835501708984,464.061379394531,0.548816800417897,0.0738057194669523
"14073","2022-04-27",200,283.787473042806,280.544647216797,288.180206298828,0,0,1.58571306988597,67.1086311340332,0.718321774154902,2714.71260498047,627.141272277832,409.401948051453,0.442486220497209,0.0486537316110846
"14074","2022-04-28",200,280.629521687826,279.287017822266,282.894317626953,1.27397441137873,0,1.34302501566708,94.2423973083496,0.8374624637266,2696.16619995117,232.817950744629,831.388248825073,0.0599219733428499,0.0511027330208237
"14075","2022-04-29",200,283.710543314616,278.020629882812,289.966583251953,0,0,1.55649891495705,73.3496689796448,0.422229687566869,2564.26626708984,1378.45537536621,482.297448806763,0.401748835079833,0.095392368438486
"14076","2022-04-30",200,281.250128428141,279.4912109375,283.960632324219,2.33425394981168,0,1.23040887899697,90.903652826945,0.783200698594252,2667.88495788574,647.552519989014,713.841894264221,0.100424191271588,0.0752053066262202
"14077","2022-05-01",200,281.015926361084,276.918975830078,286.883972167969,0.3446873408393,0,1.31892140085498,83.0867017110189,0.722084899743398,2459.97131835937,611.036414716244,488.079151611328,0.209137912001342,0.0440644127806008
"14078","2022-05-02",200,278.776151021322,277.833587646484,280.059448242188,6.23231920762919,0,1.29472973942757,94.6887121200562,0.966972626745701,2789.00054077148,53.0171050394104,425.842954616547,0.0476613084609548,0.0197487450146534
"14079","2022-05-03",200,278.651255289714,277.675567626953,279.783843994141,15.862440285855,0,0.974003919710716,93.5366191864014,0.990954759220282,2851.02250488281,33.9981527779618,353.117514324188,0.0582735624006823,0.0187016781659013
"14080","2022-05-04",200,278.922070821126,277.668518066406,280.384429931641,8.88656695315149,0,1.39824279149373,92.164413134257,0.979754673937956,2809.13260253906,80.1506000674354,401.414276390076,0.0722587994546749,0.0231141419321187
"14081","2022-05-05",200,278.635547637939,277.217041015625,280.512756347656,2.7194703463465,0,1.81996253381173,87.0879077911377,0.862803558508555,2702.06769287109,601.114278831482,526.801194992065,0.118907489793003,0.0515893294803527
"14082","2022-05-06",200,278.888038635254,277.034851074219,281.450714111328,2.93892897607293,0,1.89134724189838,85.7530552546183,0.757846385240555,2687.92338867187,723.347234458923,542.256325378418,0.138106492022623,0.0559631663307405
"14083","2022-05-07",200,281.144428253174,278.20068359375,285.317565917969,5.79818793630693,0,1.27616470927993,77.8757618268331,0.474315525343021,2676.06796508789,1659.79941215515,356.725475463867,0.26002882359758,0.109152409521336
"14084","2022-05-08",200,280.959986368815,277.827331542969,284.216918945312,0.460929630207829,0,1.13378309924155,74.5261141459147,0.598798058927059,2719.02953979492,976.005391731262,440.143946685791,0.274781084243167,0.0760641376629723
"14085","2022-05-09",200,284.160285949707,279.103942871094,289.968444824219,0,0,1.54506945858399,60.6374429066976,0.325215263913075,2656.36281005859,1153.83443664551,515.126962738037,0.555094014175628,0.0920672657039606
"14086","2022-05-10",200,286.804547627767,281.341491699219,292.71728515625,0,0,1.47557809452216,56.6104963620504,0.0830096184508875,2667.37025390625,2144.55122314453,450.63239364624,0.741789012335504,0.16670516898152
"14087","2022-05-11",200,289.450400034587,284.436553955078,295.731811523438,0.122914402163588,0,2.01669805248578,46.9987998008728,0.161087036365643,2709.34153198242,1438.68598022461,493.600590362549,1.04879542857792,0.117973764149195
"14088","2022-05-12",200,288.522455851237,283.170043945312,293.991485595703,0.350785620685201,0,1.60424612959226,59.3861594200134,0.305782084741319,2521.07876953125,1887.86283782959,480.007424926758,0.795663956792497,0.141492510465579
"14089","2022-05-13",200,286.526042938232,282.088348388672,291.202758789062,0.126188871217892,0,1.1405539251864,75.3183148701986,0.458270955830812,2675.25513061523,1257.63846130371,545.101000213623,0.403681291263249,0.105750200205832
"14090","2022-05-14",200,288.372299194336,284.106048583984,294.360961914062,0.275988109933678,0,1.80353805671136,54.5217452049255,0.39039878671368,2764.10832275391,1157.0972744751,413.018447113037,0.846211746948824,0.0876400201919208
"14091","2022-05-15",200,289.967305501302,286.300170898438,293.639129638672,0.708809577918146,0,3.84169416626294,46.9760211308797,0.317624228696028,2743.6641394043,1391.43869110107,410.909746398926,1.04327850312606,0.0978887280884054
"14092","2022-05-16",200,288.255938212077,285.014251708984,292.748840332031,0.139764620689675,0,2.56000921626886,59.6740767161051,0.200012888526544,2754.18357055664,1619.29829772949,544.597413024902,0.700216262176875,0.119489601865991
"14093","2022-05-17",200,290.062680562337,286.047576904297,295.962982177734,0.469160659122281,0,1.60375169788798,54.6630143324534,0.402280138844314,2868.35671142578,857.733011684418,443.996344528198,0.937038475432612,0.0711618224091131
"14094","2022-05-18",200,290.375729878743,284.170745849609,295.802825927734,0.896742363693193,0,2.02185837427775,55.1954375902812,0.277045865543187,2834.27684692383,1589.74885986328,461.278377685547,0.993483400791349,0.128799782504189
"14095","2022-05-19",200,292.922012329102,288.972229003906,296.852386474609,0,0,4.6980230708917,40.3166317939758,0.0606634103848288,2721.8373815918,2191.09885070801,399.002971343994,1.4229522449744,0.147116047075011
"14096","2022-05-20",200,292.640054066976,289.606994628906,297.517852783203,0,0,3.37158887088299,33.5622719923655,0.2500434514756,2551.89218994141,1689.17321502686,462.721165466309,1.54272727702258,0.121075667576357
"14097","2022-05-21",200,295.336708068848,290.042602539062,300.691497802734,0,0,2.08255393554767,33.1132700443268,0.210652483006318,2643.21850341797,1454.44922149658,514.520884094238,1.85351929044823,0.102906678156062
"14098","2022-05-22",200,294.159182230632,288.885131835938,298.0498046875,0,0,2.8175094773372,35.1526273091634,0.139814334378267,2737.68954345703,1609.43801330566,451.261441955566,1.65838643482888,0.114261427225781
"14099","2022-05-23",200,283.157251993815,279.579803466797,287.9384765625,2.31044819229282,0,2.83954030275345,89.6997000376384,0.800327577938636,2908.29916625977,411.215895195007,718.803926010132,0.13792815126742,0.0595147413946079
"14100","2022-05-24",200,277.539410909017,274.138549804688,279.468414306641,19.1326271027719,3.85782332159579,1.6994602996856,93.7331266403198,0.996355846524239,2793.92002075195,4.62718590438366,266.108218455501,0.051390650527916,0.0108092935113013
"14101","2022-05-25",200,277.936360677083,274.537078857422,281.282928466797,9.43096538903774,0,1.44124890491366,89.1854400634766,0.795216392725706,2684.25832763672,803.362884864807,586.56161813736,0.0975875166058082,0.0693311270491624
"14102","2022-05-26",200,281.473211924235,276.853210449219,287.58203125,0.0127975077703013,0,1.73002722362677,85.5028390884399,0.523808733249704,2604.70508972168,1325.83179611206,589.233962631226,0.175057058127801,0.107642760581507
"14103","2022-05-27",200,284.047289530436,278.002075195312,290.966430664062,0,0,1.51948694636424,77.3794657389323,0.270247851226789,2533.66241088867,2056.8399005127,507.447433891296,0.354932423260469,0.151182568179955
"14104","2022-05-28",200,287.111607869466,282.010894775391,292.805725097656,0,0,1.51380500942469,61.3661378224691,0.14639002973369,2589.2336315918,1934.88446777344,622.578482666016,0.651569150135819,0.153724155413597
"14105","2022-05-29",200,285.467693328857,281.637481689453,291.201721191406,0,0,1.44171694790324,72.9000290234884,0.222463561998059,2612.02786743164,1444.33817687988,577.403529510498,0.407079397125623,0.111310415717739
