Order	Suborder	Family	SpeciesID	Author	Body_Size	Dispersal_ability	Feeding_guild	Feeding_guild_short	Feeding_mode	Feeding_specialization	Feeding_tissue	Feeding_plant_part	Endophagous_lifestyle	Stratum_use	Stratum_use_short	Remark
Coleoptera	Polyphaga	Elateridae	Adrastus rachifer	(Geoffroy, 1785)	3.60	1	h	h	c	p	NA	r-ro	NA	t	t	*
Coleoptera	Polyphaga	Elateridae	Agriotes acuminatus	(Stephens, 1830)	7.00	1	h	h	c	p	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Agriotes gallicus	Boisduval & Lacordaire, 1835	7.00	1	h	h	c	p	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Agriotes lineatus	(Linneaus, 1767)	10.00	1	h	h	c	p	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Agriotes obscurus	(Linneaus, 1758)	8.75	1	h	h	c	p	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Agriotes pallidulus	(Illiger, 1807)	4.60	1	h	h	c	p	NA	l-ro	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Agriotes pilosellus	(Schönherr, 1817)	14.75	1	h	h	c	p	NA	l-ro	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Agriotes sputator	(Linneaus, 1758)	7.25	1	h	h	c	p	NA	l-ro	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Agrypnus murina	(Linneaus, 1758)	14.50	1	c	c	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Ampedus nigrinus	(Herbst, 1784)	7.50	1	d	d	c	NA	NA	NA	NA	g-t	u	*
Coleoptera	Polyphaga	Elateridae	Athous bicolor	(Goeze, 1777)	9.50	1	h	h	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Athous haemorrhoidalis	(Fabricius, 1801)	12.25	1	h	h	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Athous subfuscus	(Muller O.F., 1767)	9.15	1	c-h	o	c	p	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Athous vittatus	(Fabricius, 1792)	10.25	1	h	h	c	p	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Cidnopus aeruginosus	(Olivier, 1790)	10.00	1	h	h	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Cidnopus pilosus	(Leske, 1785)	10.25	1	h	h	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Cidnopus quercus	(Olivier, 1790)	5.00	1	h	h	c	p	NA	l-r	NA	h-t	u	*
Coleoptera	Polyphaga	Elateridae	Hemicrepidius hirtus	(Herbst, 1784)	14.50	1	h	h	c	p	NA	l	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Hemicrepidius niger	(Linneaus, 1758)	12.25	1	h	h	c	p	NA	l	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Kibunea minutus	(Linneaus, 1758)	6.75	1	h	h	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Limonius poneli	Leseigneur & Mertlik, 2007	6.00	1	h	h	c	p	NA	l	NA	h	h	
Coleoptera	Polyphaga	Elateridae	Mosotalesus impressus	(Fabricius, 1792)	14.00	1	h	h	c	p	NA	l	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Oedostethus quadripustulatus	(Fabricius, 1792)	3.40	1	h	h	c	p	NA	l-r	NA	g	g	
Coleoptera	Polyphaga	Elateridae	Prosternon tessellatum	(Linneaus, 1758)	11.00	1	h	h	c	p	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Sericus brunneus	(Linneaus, 1758)	8.50	1	d-h	o	c	p	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Elateridae	Synaptus filiformis	(Fabricius, 1781)	10.50	1	h	h	c	p	NA	l-r	NA	t	t	
Coleoptera	Polyphaga	Histeridae	Margarinotus purpurascens	(Herbst, 1792)	4.50	1	c-d	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Hydraenidae	Limnebius papposus	Mulsant, 1844	1.95	1	h	h	c	p	NA	l	NA	w	w	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon atricapillus	(Marshall, 1802)	1.50	1	d-h	o	c	NA	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon castaneipennis	Vorst, 2009	3.00	1	d	d	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon convexiusculus	Stephens, 1829	1.85	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon impressus	(Sturm, 1807)	3.15	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon lateralis	(Marshall, 1802)	2.75	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon melanocephalus	(Linneaus, 1758)	2.60	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon obsoletus	(Gyllenhal, 1808)	3.60	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon pygmaeus	(Illiger, 1801)	1.45	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon quisquilius	(Linneaus, 1761)	2.25	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cercyon tristis	(Illiger, 1801)	2.00	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cryptopleurum minutum	(Fabricius, 1775)	1.80	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Cryptopleurum subtile	Sharp, 1884	1.75	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Helophorus aquaticus	(Linneaus, 1758)	5.00	1	d-h	o	c	p	NA	l	NA	w	w	*
Coleoptera	Polyphaga	Hydrophilidae	Helophorus brevipalpis	Bedel, 1881	2.70	1	d-h	o	c	p	NA	l	NA	w	w	*
Coleoptera	Polyphaga	Hydrophilidae	Helophorus minutus	Fabricius, 1775	3.15	1	d-h	o	c	p	NA	l	NA	w	w	*
Coleoptera	Polyphaga	Hydrophilidae	Helophorus nubilus	Fabricius, 1777	3.50	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Hydrobius fuscipes	(Linneaus, 1758)	7.50	1	d-h	o	c	p	NA	l	NA	w	w	*
Coleoptera	Polyphaga	Hydrophilidae	Megasternum obscurum	(Marsham, 1802)	1.95	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Sphaeridium lunatum	Fabricius, 1792	5.50	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Hydrophilidae	Sphaeridium scarabaeoides	(Linneaus, 1758)	5.50	1	d-h	o	c	p	NA	l	NA	g	g	
Coleoptera	Polyphaga	Kateritidae	Brachypterus glaber	(Stephens, 1832)	2.10	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Kateritidae	Brachypterus urticae	(Fabricius, 1792)	1.90	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Kateritidae	Kateretes pedicularius	(Linneaus, 1758)	2.30	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Lagriidae	Lagria hirta	(Linneaus, 1758)	8.50	1	h	h	c	p	NA	l	NA	h	h	
Coleoptera	Polyphaga	Latridiidae	Adistemia watsoni	(Wollaston, 1871)	1.40	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Cartodere nodifer	(Westwood, 1839)	2.00	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Corticaria abietorum	Motschulsky, 1867	2.00	1	f	f	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Latridiidae	Corticaria obscura	Brisout, 1863	1.70	1	f	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Latridiidae	Corticaria serrata	(Paykull, 1798)	2.00	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Latridiidae	Corticaria umbilicata	(Beck, 1817)	1.90	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Latridiidae	Corticarina fuscula	(Gyllenhal, 1827)	1.65	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Corticarina lambiana	(Sharp, 1910)	1.35	1	f	f	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Latridiidae	Corticarina similata	(Gyllenhal, 1827)	1.35	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Cortinicara gibbosa	(Herbst, 1793)	1.30	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Enicmus histrio	JoyTomlin, 1910	1.75	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Enicmus rugosus	(Herbst, 1793)	1.50	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Enicmus transversus	(Olivier, 1790)	2.00	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Latridiidae	Melanophthalma curticollis	(Mannerheim, 1844)	1.65	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Latridiidae	Melanophthalma distinguenda	(Comolli, 1837)	1.75	1	f	f	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Leiodidae	Agathidium marginatum	Sturm, 1807	2.25	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Leiodidae	Agathidium varians	(Beck, 1817)	2.75	1	f	f	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Leiodidae	Leiodes dubia	(Kugelann, 1794)	3.15	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Lucanidae	Platycerus caraboides	(Linneaus, 1758)	11.00	1	d	d	c	NA	NA	NA	NA	t	t	*
Coleoptera	Polyphaga	Malachidae	Anthocomus coccineus	(Schaller, 1783)	4.63	1	f-h	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Malachidae	Axinotarsus marginalis	(Castelnau, 1840)	2.50	1	c-h	o	c	o	NA	r	NA	h	h	*
Coleoptera	Polyphaga	Malachidae	Axinotarsus pulicarius	(Fabricius, 1775)	3.25	1	c-h	o	c	o	NA	r	NA	h	h	
Coleoptera	Polyphaga	Malachidae	Axinotarsus ruficollis	(Olivier, 1790)	2.50	1	c-h	o	c	p	NA	r	NA	h	h	*
Coleoptera	Polyphaga	Malachidae	Charopus flavipes	(Paykull, 1798)	2.25	1	c-h	o	c	o	NA	r	NA	h	h	
Coleoptera	Polyphaga	Malachidae	Clanoptilus barnevillei	(Puton, 1865)	4.50	1	c-h	o	c	o	NA	r	NA	h	h	
Coleoptera	Polyphaga	Malachidae	Clanoptilus elegans	(Olivier, 1790)	5.50	1	c-h	o	c	p	NA	r	NA	h	h	
Coleoptera	Polyphaga	Malachidae	Cordylepherus viridis	(Fabricius, 1787)	4.50	1	c-h	o	c	p	NA	r	NA	h	h	
Coleoptera	Polyphaga	Malachidae	Malachius bipustulatus	(Linneaus, 1758)	5.75	1	c-h	o	c	o	NA	r	NA	t	t	
Coleoptera	Polyphaga	Malachidae	Troglops albicans	(Linneaus, 1767)	1.00	1	c-h	o	c	p	NA	r	NA	t	t	
Coleoptera	Polyphaga	Melyridae	Dasytes aeratus	Stephens, 1830	4.00	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Melyridae	Dasytes plumbeus	(Mueller, 1776)	4.05	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Melyridae	Dasytes virens	(Marshall, 1802)	4.15	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Melyridae	Dolichosoma lineare	(Rossi, 1794)	6.00	1	c-h	o	c	p	NA	r	NA	h	h	
Coleoptera	Polyphaga	Mordellidae	Mordella holomelaena	Apfelbeck, 1914	7.25	1	f-h	o	c	p	NA	l-r	NA	t	t	
Coleoptera	Polyphaga	Mordellidae	Mordellistena brevicauda	(Boheman, 1849)	4.75	1	h	h	c	m	NA	l-r-s	ms	h	h	
Coleoptera	Polyphaga	Mordellidae	Mordellistena dieckmanni	Ermisch, 1963	4.15	1	f-h	o	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Mordellidae	Mordellistena parvula	(Gyllenhal, 1827)	2.90	1	f-h	o	c	o	NA	l-r-s	ms	h	h	
Coleoptera	Polyphaga	Mordellidae	Mordellistena pumila	(Gyllenhal, 1810)	4.33	1	h	h	c	m	NA	l-r-s	ms	h	h	
Coleoptera	Polyphaga	Mordellidae	Mordellistena pygmaeola	Ermisch, 1956	3.00	1	h	h	c	m	NA	l-r-s	ms	h	h	
Coleoptera	Polyphaga	Mordellidae	Mordellistena variegata	(Fabricius, 1798)	4.00	1	f-h	o	c	p	NA	l-r	NA	t	t	
Coleoptera	Polyphaga	Mordellidae	Mordellochroa abdominalis	(Fabricius, 1775)	5.25	1	f-h	o	c	p	NA	l-r	NA	t	t	
Coleoptera	Polyphaga	Mordellidae	Variimorda villosa	(Schrank, 1781)	7.00	1	f-h	o	c	o	NA	l-r	NA	t	t	
Coleoptera	Polyphaga	Nitidulidae	Epuraea aestiva	(Linneaus, 1758)	3.00	1	c-d	o	c	NA	NA	NA	NA	t	t	
Coleoptera	Polyphaga	Nitidulidae	Epuraea melanocephala	(Marshall, 1802)	2.50	1	c-d-h	o	c	o	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Nitidulidae	Epuraea unicolor	(Olivier, 1790)	2.75	1	c-d	o	c	NA	NA	NA	NA	i	u	
Coleoptera	Polyphaga	Nitidulidae	Meligethes aeneus	(Fabricius, 1775)	2.10	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes carinulatus	Förster, 1849	1.80	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes coeruleovirens	Foerster, 1849	2.15	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes coracinus	Sturm, 1845	2.10	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes difficilis	(Heer, 1841)	2.25	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes flavimanus	Stephens, 1830	2.25	1	h	h	c	m	NA	l-r	NA	t	t	*
Coleoptera	Polyphaga	Nitidulidae	Meligethes maurus	Sturm, 1845	2.50	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes morosus	Erichson, 1845	2.05	1	h	h	c	o	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Nitidulidae	Meligethes nigrescens	Stephens, 1830	2.10	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes ovatus	Sturm, 1845	2.20	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes persicus	Faldermann, 1837	2.00	1	h	h	c	m	NA	l-r	NA	h	h	*
Coleoptera	Polyphaga	Nitidulidae	Meligethes rotundicollis	Brisout de Barneville, 1863	2.00	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes ruficornis	(Marshall, 1802)	2.25	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes subaeneus	Sturm, 1845	2.00	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes symphyti	(Heer, 1841)	2.60	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes umbrosus	Sturm, 1845	2.45	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Nitidulidae	Meligethes viridescens	(Fabricius, 1787)	2.25	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Oedemeridae	Anogcodes rufiventris	(Scopoli, 1763)	10.00	1	d-h	o	c	o	NA	r	NA	g	g	
Coleoptera	Polyphaga	Oedemeridae	Chrysanthia viridissima	(Linneaus, 1758)	8.50	1	d-h	o	c	p	NA	r	NA	h-t	u	
Coleoptera	Polyphaga	Oedemeridae	Ischnomera sanguinicollis	(Fabricius, 1787)	10.00	1	d-h	o	c	p	NA	r	NA	t	t	
Coleoptera	Polyphaga	Oedemeridae	Oedemera femorata	(Scopoli, 1763)	9.00	1	d-h	o	c	p	NA	r-s	NA	h	h	
Coleoptera	Polyphaga	Oedemeridae	Oedemera lurida	(Marshall, 1802)	6.00	1	d-h	o	c	p	NA	r-s	NA	h	h	
Coleoptera	Polyphaga	Oedemeridae	Oedemera nobilis	(Scopoli, 1763)	9.50	1	d-h	o	c	p	NA	r-s	NA	h	h	
Coleoptera	Polyphaga	Oedemeridae	Oedemera podagrariae	(Linneaus, 1767)	10.50	1	d-h	o	c	p	NA	r-s	NA	h	h	
Coleoptera	Polyphaga	Oedemeridae	Oedemera virescens	(Linneaus, 1767)	9.50	1	d-h	o	c	p	NA	r-s	NA	h	h	
Coleoptera	Polyphaga	Omalisidae	Omalisus fontisbellaquaei	Geoffroy, 1785	7.50	0.5	c-h	o	c	p	NA	r	NA	g	g	
Coleoptera	Polyphaga	Phalacridae	Olibrus aeneus	(Fabricius, 1792)	2.25	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Olibrus affinis	(Sturm, 1807)	2.20	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Olibrus bicolor	(Fabricius, 1792)	2.75	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Olibrus bimaculatus	Kuster, 1848	2.55	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Olibrus flavicornis	(Sturm, 1807)	2.65	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Olibrus liquidus	Er, 1845	2.25	1	h	h	c	o	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Olibrus millefolii	(Paykull, 1800)	1.65	1	h	h	c	m	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Phalacrus caricis	Sturm, 1807	1.95	1	f	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Phalacrus championi	Guillebeau, 1892	2.25	1	f	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Phalacrus coruscus	(Panzer, 1797)	2.25	1	f	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Phalacrus fimetarius	(Fabricius, 1775)	2.25	1	f	f	c	NA	NA	NA	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Stilbus atomarius	(Linneaus, 1767)	2.00	1	f-h	o	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Stilbus oblongus	(Erichson, 1845)	1.90	1	f-h	o	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Phalacridae	Stilbus testaceus	(Panzer, 1797)	3.05	1	f-h	o	c	p	NA	l-r	NA	h	h	
Coleoptera	Polyphaga	Pselaphidae	Brachygluta fossulata	(Reichenbach, 1816)	1.80	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Pselaphidae	Bryaxis puncticollis	(Denny, 1825)	1.30	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Pselaphidae	Rybaxis longicornis	(Leach, 1817)	2.00	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Pselaphidae	Tychus niger	(Paykull, 1800)	1.55	1	c	c	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Ptiliidae	Acrotrichis fascicularis	(Herbst, 1792)	0.90	1	f	f	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Ptiliidae	Acrotrichis grandicollis	(Mannerheim, 1844)	0.95	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Ptiliidae	Acrotrichis intermedia	(Gillmeister, 1845)	1.05	1	f	f	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Ptiliidae	Acrotrichis sitkaensis	(Motschulsky, 1845)	1.00	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Ptiliidae	Ptenidium nitidum	(Heer, 1841)	0.85	1	f	f	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Pyrochroidae	Pyrochroa serraticornis	(Scopoli, 1763)	12.00	1	c-d-h	o	c	p	NA	r	NA	g	g	*
Coleoptera	Polyphaga	Rhizophagidae	Monotoma longicollis	(Gyllenhal, 1827)	1.55	1	d-f	o	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Rhynchitidae	Tatianaerhynchites aequatus	(Linnaeus, 1767)	3.60	0	h	h	c	o	NA	l-r-s	NA	t	t	*
Coleoptera	Polyphaga	Scarabaeidae	Amphimallon atrum	(Herbst, 1790)	12.00	0.5	h	h	c	p	NA	l-ro	NA	t	t	*
Coleoptera	Polyphaga	Scarabaeidae	Aphodius contaminatus	(Herbst, 1783)	5.75	1	d	d	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Scarabaeidae	Aphodius corvinus	Erichson, 1848	3.50	1	d	d	c	NA	NA	NA	NA	g	g	*
Coleoptera	Polyphaga	Scarabaeidae	Aphodius distinctus	(Mueller, 1776)	4.50	1	d	d	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Scarabaeidae	Aphodius erraticus	(Linneaus, 1758)	6.75	1	d	d	c	NA	NA	NA	NA	g	g	
Coleoptera	Polyphaga	Scarabaeidae	Aphodius fimetarius	(Linneaus, 1758)	6.50	1	d	d	c	NA	NA	NA	NA	g	g	
