"idsite","site","idplot","codeplot","num_horizon","code_anasol","valeur","unite"
9,"Ristolas",23,"RIS_2770",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",23,"RIS_2770",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",23,"RIS_2770",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",23,"RIS_2770",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",23,"RIS_2770",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",23,"RIS_2770",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Aluminium (Al)",0.253,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Aluminium (Al)",0.336,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Argile (< 2 µm)",61,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Argile (< 2 µm)",53,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Azote (N) total",1.08,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Azote (N) total",0.39,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Broyage (< 250 µm)",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Calcaire (CaCO3) total",0,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Calcaire (CaCO3) total",0,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Calcium (Ca)",3.04,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Calcium (Ca)",1.75,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Carbone (C) organique",12.4,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Carbone (C) organique",4.18,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"CEC cobaltihexamine",3.04,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"CEC cobaltihexamine",2,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"C/N",11.5,"ratio"
9,"Ristolas",24,"RIS_2890",2,"C/N",10.7,"ratio"
9,"Ristolas",24,"RIS_2890",1,"Fer (Fe)",0.0054,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Fer (Fe)",0.0057,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Limons fins (2/20 µm)",197,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Limons fins (2/20 µm)",197,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Limons grossiers (20/50 µm)",125,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Limons grossiers (20/50 µm)",130,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Magnésium (Mg)",0.542,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Magnésium (Mg)",0.186,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Manganèse (Mn)",0.0204,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Manganèse (Mn)",0,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Matiere organique",21.4,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Matiere organique",7.23,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"pH",4.59,"Pas d'unité"
9,"Ristolas",24,"RIS_2890",1,"pH",5.58,"Pas d'unité"
9,"Ristolas",24,"RIS_2890",2,"pH",4.59,"Pas d'unité"
9,"Ristolas",24,"RIS_2890",2,"pH",5.89,"Pas d'unité"
9,"Ristolas",24,"RIS_2890",1,"Phosphore (P2O5)",0.011,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Phosphore (P2O5)",0.005,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Potassium (K)",0.1,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Potassium (K)",0,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",2,"Préparation",1,"boolean"
9,"Ristolas",24,"RIS_2890",1,"Sables fins (50/200 µm)",172,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Sables fins (50/200 µm)",133,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Sables grossiers (200/2000 µm)",445,"g/kg"
9,"Ristolas",24,"RIS_2890",2,"Sables grossiers (200/2000 µm)",487,"g/kg"
9,"Ristolas",24,"RIS_2890",1,"Sodium (Na)",0.0899,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",2,"Sodium (Na)",0.0143,"cmol+/kg"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",1,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
9,"Ristolas",24,"RIS_2890",2,"Traitement Carbone",NA,"Modalité qualitative"
11,"Valloire",59,"VAL_1860",1,"Aluminium (Al)",0.0328,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"Aluminium (Al)",0,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"Aluminium (Al)",0.0259,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"Aluminium (Al)",0.0249,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"Argile (< 2 µm)",356,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Argile (< 2 µm)",359,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Argile (< 2 µm)",348,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Argile (< 2 µm)",260,"g/kg"
11,"Valloire",59,"VAL_1860",1,"Azote (N) total",6.05,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Azote (N) total",4.23,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Azote (N) total",3.45,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Azote (N) total",2.51,"g/kg"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",2,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",3,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",4,"Broyage (< 250 µm)",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Calcaire (CaCO3) total",0,"g/kg"
11,"Valloire",59,"VAL_1860",1,"Calcium (Ca)",21.7,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"Calcium (Ca)",18.7,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"Calcium (Ca)",19.5,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"Calcium (Ca)",21.5,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"Carbone (C) organique",59.7,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Carbone (C) organique",38.5,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Carbone (C) organique",30.1,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Carbone (C) organique",20.8,"g/kg"
11,"Valloire",59,"VAL_1860",1,"CEC cobaltihexamine",25.1,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"CEC cobaltihexamine",21.2,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"CEC cobaltihexamine",20.9,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"CEC cobaltihexamine",22.1,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"C/N",9.87,"ratio"
11,"Valloire",59,"VAL_1860",2,"C/N",9.09,"ratio"
11,"Valloire",59,"VAL_1860",3,"C/N",8.74,"ratio"
11,"Valloire",59,"VAL_1860",4,"C/N",8.3,"ratio"
11,"Valloire",59,"VAL_1860",1,"Fer (Fe)",0.0086,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"Fer (Fe)",0,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"Fer (Fe)",0,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"Fer (Fe)",0,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"Limons fins (2/20 µm)",367,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Limons fins (2/20 µm)",358,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Limons fins (2/20 µm)",362,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Limons fins (2/20 µm)",380,"g/kg"
11,"Valloire",59,"VAL_1860",1,"Limons grossiers (20/50 µm)",136,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Limons grossiers (20/50 µm)",138,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Limons grossiers (20/50 µm)",139,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Limons grossiers (20/50 µm)",146,"g/kg"
11,"Valloire",59,"VAL_1860",1,"Magnésium (Mg)",2.37,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"Magnésium (Mg)",1.26,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"Magnésium (Mg)",0.901,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"Magnésium (Mg)",0.358,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"Manganèse (Mn)",0.0459,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"Manganèse (Mn)",0.159,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"Manganèse (Mn)",0.106,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"Manganèse (Mn)",0.0147,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"Matiere organique",103,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Matiere organique",66.6,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Matiere organique",52.1,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Matiere organique",36.1,"g/kg"
11,"Valloire",59,"VAL_1860",1,"pH",6.82,"Pas d'unité"
11,"Valloire",59,"VAL_1860",1,"pH",6.13,"Pas d'unité"
11,"Valloire",59,"VAL_1860",2,"pH",5.65,"Pas d'unité"
11,"Valloire",59,"VAL_1860",2,"pH",6.35,"Pas d'unité"
11,"Valloire",59,"VAL_1860",3,"pH",5.41,"Pas d'unité"
11,"Valloire",59,"VAL_1860",3,"pH",6.63,"Pas d'unité"
11,"Valloire",59,"VAL_1860",4,"pH",7.67,"Pas d'unité"
11,"Valloire",59,"VAL_1860",4,"pH",6.72,"Pas d'unité"
11,"Valloire",59,"VAL_1860",1,"Phosphore (P2O5)",0.036,"g/kg"
11,"Valloire",59,"VAL_1860",2,"Phosphore (P2O5)",0.02,"g/kg"
11,"Valloire",59,"VAL_1860",3,"Phosphore (P2O5)",0.012,"g/kg"
11,"Valloire",59,"VAL_1860",4,"Phosphore (P2O5)",0.021,"g/kg"
11,"Valloire",59,"VAL_1860",1,"Potassium (K)",0.341,"cmol+/kg"
11,"Valloire",59,"VAL_1860",2,"Potassium (K)",0.18,"cmol+/kg"
11,"Valloire",59,"VAL_1860",3,"Potassium (K)",0.102,"cmol+/kg"
11,"Valloire",59,"VAL_1860",4,"Potassium (K)",0.0647,"cmol+/kg"
11,"Valloire",59,"VAL_1860",1,"Préparation",1,"boolean"
11,"Valloire",59,"VAL_1860",1,"Préparation",1,"boolean"
