"","site","idsite","idplot","codeplot","idtiers","cd_nom","lb_nom","observateur_1","observateur_2","date"
"7094","Chaillol",13,28,"VCHA_2760","c",122419,"Sempervivum arachnoideum","Dentant","","2021-08-02"
"7095","Chaillol",13,28,"VCHA_2760","c",122467,"Sempervivum montanum","Dentant","","2021-08-02"
"7096","Chaillol",13,28,"VCHA_2760","c",123176,"Sibbaldia procumbens","Dentant","","2021-08-02"
"7097","Chaillol",13,28,"VCHA_2760","c",141110,"Silene acaulis subsp. bryoides","Dentant","","2021-08-02"
"7098","Chaillol",13,28,"VCHA_2760","c",127219,"Trifolium alpinum","Dentant","","2021-08-02"
"7099","Chaillol",13,28,"VCHA_2760","c",128789,"Veronica alpina","Dentant","","2021-08-02"
"7100","Chaillol",13,28,"VCHA_2760","c",128810,"Veronica bellidioides","Dentant","","2021-08-02"
"7101","Chaillol",13,28,"VCHA_2760","c",128871,"Veronica fruticans","Dentant","","2021-08-02"
"7102","Chaillol",13,28,"VCHA_2760","c",129527,"Viola calcarata","Dentant","","2021-08-02"
"7103","Chaillol",13,29,"VCHA_2940","a",80729,"Agrostis rupestris","Dentant","","2016-08-04"
"7104","Chaillol",13,29,"VCHA_2940","a",97772,"Euphrasia minima","Dentant","","2016-08-04"
"7105","Chaillol",13,29,"VCHA_2940","a",98272,"Festuca halleri","Dentant","","2016-08-04"
"7106","Chaillol",13,29,"VCHA_2940","a",99857,"Gentiana alpina","Dentant","","2016-08-04"
"7107","Chaillol",13,29,"VCHA_2940","a",100515,"Gnaphalium supinum","Dentant","","2016-08-04"
"7108","Chaillol",13,29,"VCHA_2940","a",610642,"Jacobaea incana","Dentant","","2016-08-04"
"7109","Chaillol",13,29,"VCHA_2940","a",105765,"Leucanthemopsis alpina","Dentant","","2016-08-04"
"7110","Chaillol",13,29,"VCHA_2940","a",106859,"Luzula spicata","Dentant","","2016-08-04"
"7111","Chaillol",13,29,"VCHA_2940","a",112584,"Pedicularis kerneri","Dentant","","2016-08-04"
"7112","Chaillol",13,29,"VCHA_2940","a",113381,"Phyteuma hemisphaericum","Dentant","","2016-08-04"
"7113","Chaillol",13,29,"VCHA_2940","a",113806,"Plantago alpina","Dentant","","2016-08-04"
"7114","Chaillol",13,29,"VCHA_2940","a",114105,"Poa alpina","Dentant","","2016-08-04"
"7115","Chaillol",13,29,"VCHA_2940","a",114262,"Poa laxa","Dentant","","2016-08-04"
"7116","Chaillol",13,29,"VCHA_2940","a",115875,"Primula hirsuta","Dentant","","2016-08-04"
"7117","Chaillol",13,29,"VCHA_2940","a",122107,"Sedum alpestre","Dentant","","2016-08-04"
"7118","Chaillol",13,29,"VCHA_2940","a",123176,"Sibbaldia procumbens","Dentant","","2016-08-04"
"7119","Chaillol",13,29,"VCHA_2940","a",141110,"Silene acaulis subsp. bryoides","Dentant","","2016-08-04"
"7120","Chaillol",13,29,"VCHA_2940","b",80729,"Agrostis rupestris","Dentant","","2016-08-04"
"7121","Chaillol",13,29,"VCHA_2940","b",81638,"Alopecurus gerardi","Dentant","","2016-08-04"
"7122","Chaillol",13,29,"VCHA_2940","b",83546,"Arenaria biflora","Dentant","","2016-08-04"
"7123","Chaillol",13,29,"VCHA_2940","b",87970,"Cardamine resedifolia","Dentant","","2016-08-04"
"7124","Chaillol",13,29,"VCHA_2940","b",88515,"Carex foetida","Dentant","","2016-08-04"
"7125","Chaillol",13,29,"VCHA_2940","b",97772,"Euphrasia minima","Dentant","","2016-08-04"
"7126","Chaillol",13,29,"VCHA_2940","b",98272,"Festuca halleri","Dentant","","2016-08-04"
"7127","Chaillol",13,29,"VCHA_2940","b",99857,"Gentiana alpina","Dentant","","2016-08-04"
"7128","Chaillol",13,29,"VCHA_2940","b",100515,"Gnaphalium supinum","Dentant","","2016-08-04"
"7129","Chaillol",13,29,"VCHA_2940","b",610642,"Jacobaea incana","Dentant","","2016-08-04"
"7130","Chaillol",13,29,"VCHA_2940","b",105765,"Leucanthemopsis alpina","Dentant","","2016-08-04"
"7131","Chaillol",13,29,"VCHA_2940","b",106859,"Luzula spicata","Dentant","","2016-08-04"
"7132","Chaillol",13,29,"VCHA_2940","b",108863,"Murbeckiella pinnatifida","Dentant","","2016-08-04"
"7133","Chaillol",13,29,"VCHA_2940","b",113806,"Plantago alpina","Dentant","","2016-08-04"
"7134","Chaillol",13,29,"VCHA_2940","b",114262,"Poa laxa","Dentant","","2016-08-04"
"7135","Chaillol",13,29,"VCHA_2940","b",122107,"Sedum alpestre","Dentant","","2016-08-04"
"7136","Chaillol",13,29,"VCHA_2940","b",123176,"Sibbaldia procumbens","Dentant","","2016-08-04"
"7137","Chaillol",13,29,"VCHA_2940","b",141110,"Silene acaulis subsp. bryoides","Dentant","","2016-08-04"
"7138","Chaillol",13,29,"VCHA_2940","b",128789,"Veronica alpina","Dentant","","2016-08-04"
"7139","Chaillol",13,29,"VCHA_2940","c",80729,"Agrostis rupestris","Dentant","","2016-08-04"
"7140","Chaillol",13,29,"VCHA_2940","c",83546,"Arenaria biflora","Dentant","","2016-08-04"
"7141","Chaillol",13,29,"VCHA_2940","c",87970,"Cardamine resedifolia","Dentant","","2016-08-04"
"7142","Chaillol",13,29,"VCHA_2940","c",88515,"Carex foetida","Dentant","","2016-08-04"
"7143","Chaillol",13,29,"VCHA_2940","c",93469,"Cryptogramma crispa","Dentant","","2016-08-04"
"7144","Chaillol",13,29,"VCHA_2940","c",610642,"Jacobaea incana","Dentant","","2016-08-04"
"7145","Chaillol",13,29,"VCHA_2940","c",105765,"Leucanthemopsis alpina","Dentant","","2016-08-04"
"7146","Chaillol",13,29,"VCHA_2940","c",106859,"Luzula spicata","Dentant","","2016-08-04"
"7147","Chaillol",13,29,"VCHA_2940","c",108863,"Murbeckiella pinnatifida","Dentant","","2016-08-04"
"7148","Chaillol",13,29,"VCHA_2940","c",114262,"Poa laxa","Dentant","","2016-08-04"
"7149","Chaillol",13,29,"VCHA_2940","c",122107,"Sedum alpestre","Dentant","","2016-08-04"
"7150","Chaillol",13,29,"VCHA_2940","a",999999,"aaa - En attente de détermination","Dentant","","2021-08-02"
"7151","Chaillol",13,29,"VCHA_2940","a",80729,"Agrostis rupestris","Dentant","","2021-08-02"
"7152","Chaillol",13,29,"VCHA_2940","a",97772,"Euphrasia minima","Dentant","","2021-08-02"
"7153","Chaillol",13,29,"VCHA_2940","a",98272,"Festuca halleri","Dentant","","2021-08-02"
"7154","Chaillol",13,29,"VCHA_2940","a",99857,"Gentiana alpina","Dentant","","2021-08-02"
"7155","Chaillol",13,29,"VCHA_2940","a",105765,"Leucanthemopsis alpina","Dentant","","2021-08-02"
"7156","Chaillol",13,29,"VCHA_2940","a",106859,"Luzula spicata","Dentant","","2021-08-02"
"7157","Chaillol",13,29,"VCHA_2940","a",108616,"Minuartia sedoides","Dentant","","2021-08-02"
"7158","Chaillol",13,29,"VCHA_2940","a",112584,"Pedicularis kerneri","Dentant","","2021-08-02"
"7159","Chaillol",13,29,"VCHA_2940","a",113806,"Plantago alpina","Dentant","","2021-08-02"
"7160","Chaillol",13,29,"VCHA_2940","a",114262,"Poa laxa","Dentant","","2021-08-02"
"7161","Chaillol",13,29,"VCHA_2940","a",115875,"Primula hirsuta","Dentant","","2021-08-02"
"7162","Chaillol",13,29,"VCHA_2940","a",123176,"Sibbaldia procumbens","Dentant","","2021-08-02"
"7163","Chaillol",13,29,"VCHA_2940","a",141110,"Silene acaulis subsp. bryoides","Dentant","","2021-08-02"
"7164","Chaillol",13,29,"VCHA_2940","b",80729,"Agrostis rupestris","Dentant","","2021-08-02"
"7165","Chaillol",13,29,"VCHA_2940","b",83546,"Arenaria biflora","Dentant","","2021-08-02"
"7166","Chaillol",13,29,"VCHA_2940","b",87891,"Cardamine alpina","Dentant","","2021-08-02"
"7167","Chaillol",13,29,"VCHA_2940","b",88515,"Carex foetida","Dentant","","2021-08-02"
"7168","Chaillol",13,29,"VCHA_2940","b",97772,"Euphrasia minima","Dentant","","2021-08-02"
"7169","Chaillol",13,29,"VCHA_2940","b",98272,"Festuca halleri","Dentant","","2021-08-02"
"7170","Chaillol",13,29,"VCHA_2940","b",98607,"Festuca violacea","Dentant","","2021-08-02"
"7171","Chaillol",13,29,"VCHA_2940","b",99857,"Gentiana alpina","Dentant","","2021-08-02"
"7172","Chaillol",13,29,"VCHA_2940","b",103018,"Hornungia alpina","Dentant","","2021-08-02"
"7173","Chaillol",13,29,"VCHA_2940","b",610642,"Jacobaea incana","Dentant","","2021-08-02"
"7174","Chaillol",13,29,"VCHA_2940","b",104362,"Juncus trifidus","Dentant","","2021-08-02"
"7175","Chaillol",13,29,"VCHA_2940","b",105765,"Leucanthemopsis alpina","Dentant","","2021-08-02"
"7176","Chaillol",13,29,"VCHA_2940","b",106144,"Linaria alpina","Dentant","","2021-08-02"
"7177","Chaillol",13,29,"VCHA_2940","b",106859,"Luzula spicata","Dentant","","2021-08-02"
"7178","Chaillol",13,29,"VCHA_2940","b",108616,"Minuartia sedoides","Dentant","","2021-08-02"
"7179","Chaillol",13,29,"VCHA_2940","b",110063,"Omalotheca supina","Dentant","","2021-08-02"
"7180","Chaillol",13,29,"VCHA_2940","b",112584,"Pedicularis kerneri","Dentant","","2021-08-02"
"7181","Chaillol",13,29,"VCHA_2940","b",113806,"Plantago alpina","Dentant","","2021-08-02"
"7182","Chaillol",13,29,"VCHA_2940","b",114105,"Poa alpina","Dentant","","2021-08-02"
"7183","Chaillol",13,29,"VCHA_2940","b",114262,"Poa laxa","Dentant","","2021-08-02"
"7184","Chaillol",13,29,"VCHA_2940","b",122107,"Sedum alpestre","Dentant","","2021-08-02"
"7185","Chaillol",13,29,"VCHA_2940","b",123176,"Sibbaldia procumbens","Dentant","","2021-08-02"
"7186","Chaillol",13,29,"VCHA_2940","b",141110,"Silene acaulis subsp. bryoides","Dentant","","2021-08-02"
"7187","Chaillol",13,29,"VCHA_2940","b",128789,"Veronica alpina","Dentant","","2021-08-02"
"7188","Chaillol",13,29,"VCHA_2940","c",80729,"Agrostis rupestris","Dentant","","2021-08-02"
"7189","Chaillol",13,29,"VCHA_2940","c",87891,"Cardamine alpina","Dentant","","2021-08-02"
"7190","Chaillol",13,29,"VCHA_2940","c",87970,"Cardamine resedifolia","Dentant","","2021-08-02"
"7191","Chaillol",13,29,"VCHA_2940","c",88515,"Carex foetida","Dentant","","2021-08-02"
"7192","Chaillol",13,29,"VCHA_2940","c",94056,"Cystopteris alpina","Dentant","","2021-08-02"
"7193","Chaillol",13,29,"VCHA_2940","c",99857,"Gentiana alpina","Dentant","","2021-08-02"
"7194","Chaillol",13,29,"VCHA_2940","c",610642,"Jacobaea incana","Dentant","","2021-08-02"
"7195","Chaillol",13,29,"VCHA_2940","c",105765,"Leucanthemopsis alpina","Dentant","","2021-08-02"
"7196","Chaillol",13,29,"VCHA_2940","c",113806,"Plantago alpina","Dentant","","2021-08-02"
"7197","Chaillol",13,29,"VCHA_2940","c",114105,"Poa alpina","Dentant","","2021-08-02"
"7198","Chaillol",13,29,"VCHA_2940","c",122107,"Sedum alpestre","Dentant","","2021-08-02"
"7199","Chaillol",13,29,"VCHA_2940","c",128789,"Veronica alpina","Dentant","","2021-08-02"
"7200","Chaillol",13,30,"VCHA_3160","c",999999,"aaa - En attente de détermination","Dentant","","2016-08-04"
"7201","Chaillol",13,30,"VCHA_3160","c",80729,"Agrostis rupestris","Dentant","","2016-08-04"
"7202","Chaillol",13,30,"VCHA_3160","c",83969,"Artemisia eriantha","Dentant","","2016-08-04"
"7203","Chaillol",13,30,"VCHA_3160","c",98272,"Festuca halleri","Dentant","","2016-08-04"
"7204","Chaillol",13,30,"VCHA_3160","c",100515,"Gnaphalium supinum","Dentant","","2016-08-04"
"7205","Chaillol",13,30,"VCHA_3160","c",105765,"Leucanthemopsis alpina","Dentant","","2016-08-04"
"7206","Chaillol",13,30,"VCHA_3160","c",108616,"Minuartia sedoides","Dentant","","2016-08-04"
"7207","Chaillol",13,30,"VCHA_3160","c",114105,"Poa alpina","Dentant","","2016-08-04"
"7208","Chaillol",13,30,"VCHA_3160","c",114262,"Poa laxa","Dentant","","2016-08-04"
"7209","Chaillol",13,30,"VCHA_3160","c",120988,"Saxifraga bryoides","Dentant","","2016-08-04"
"7210","Chaillol",13,30,"VCHA_3160","c",141110,"Silene acaulis subsp. bryoides","Dentant","","2016-08-04"
"7211","Chaillol",13,30,"VCHA_3160","c",80729,"Agrostis rupestris","Dentant","","2021-08-02"
"7212","Chaillol",13,30,"VCHA_3160","c",105765,"Leucanthemopsis alpina","Dentant","","2021-08-02"
"7213","Chaillol",13,30,"VCHA_3160","c",114105,"Poa alpina","Dentant","","2021-08-02"
"7214","Chaillol",13,30,"VCHA_3160","c",120988,"Saxifraga bryoides","Dentant","","2021-08-02"
"7215","Ventoux Nord",24,133,"VTN_0925","a",79319,"Abies alba","Meineri","Saatkamp","2019-06-19"
"7216","Ventoux Nord",24,133,"VTN_0925","a",130715,"Acer opalus subsp. opalus","Meineri","Saatkamp","2019-06-19"
"7217","Ventoux Nord",24,133,"VTN_0925","a",82103,"Amelanchier ovalis","Meineri","Saatkamp","2019-06-19"
"7218","Ventoux Nord",24,133,"VTN_0925","a",87143,"Buxus sempervirens","Meineri","Saatkamp","2019-06-19"
"7219","Ventoux Nord",24,133,"VTN_0925","a",89926,"Cephalanthera longifolia","Meineri","Saatkamp","2019-06-19"
"7220","Ventoux Nord",24,133,"VTN_0925","a",94092,"Cytisophyllum sessilifolium","Meineri","Saatkamp","2019-06-19"
"7221","Ventoux Nord",24,133,"VTN_0925","a",94432,"Daphne laureola","Meineri","Saatkamp","2019-06-19"
"7222","Ventoux Nord",24,133,"VTN_0925","a",100787,"Hedera helix","Meineri","Saatkamp","2019-06-19"
"7223","Ventoux Nord",24,133,"VTN_0925","a",102235,"Hieracium murorum","Meineri","Saatkamp","2019-06-19"
"7224","Ventoux Nord",24,133,"VTN_0925","a",106595,"Lonicera xylosteum","Meineri","Saatkamp","2019-06-19"
"7225","Ventoux Nord",24,133,"VTN_0925","a",113703,"Pinus sylvestris","Meineri","Saatkamp","2019-06-19"
"7226","Ventoux Nord",24,133,"VTN_0925","a",116096,"Prunus mahaleb","Meineri","Saatkamp","2019-06-19"
"7227","Ventoux Nord",24,133,"VTN_0925","a",116142,"Prunus spinosa","Meineri","Saatkamp","2019-06-19"
"7228","Ventoux Nord",24,133,"VTN_0925","a",116751,"Quercus pubescens","Meineri","Saatkamp","2019-06-19"
"7229","Ventoux Nord",24,133,"VTN_0925","a",117528,"Rhamnus alpina","Meineri","Saatkamp","2019-06-19"
"7230","Ventoux Nord",24,133,"VTN_0925","a",118073,"Rosa canina","Meineri","Saatkamp","2019-06-19"
"7231","Ventoux Nord",24,133,"VTN_0925","a",140175,"Rubia peregrina subsp. peregrina","Meineri","Saatkamp","2019-06-19"
"7232","Ventoux Nord",24,133,"VTN_0925","a",124205,"Solidago virgaurea","Meineri","Saatkamp","2019-06-19"
"7233","Ventoux Nord",24,133,"VTN_0925","a",124306,"Sorbus aria","Meineri","Saatkamp","2019-06-19"
"7234","Ventoux Nord",24,133,"VTN_0925","a",129083,"Viburnum lantana","Meineri","Saatkamp","2019-06-19"
"7235","Ventoux Nord",24,133,"VTN_0925","a",129477,"Vincetoxicum hirundinaria","Meineri","Saatkamp","2019-06-19"
"7236","Ventoux Nord",24,133,"VTN_0925","b",79319,"Abies alba","Meineri","Saatkamp","2019-06-19"
"7237","Ventoux Nord",24,133,"VTN_0925","b",130715,"Acer opalus subsp. opalus","Meineri","Saatkamp","2019-06-19"
"7238","Ventoux Nord",24,133,"VTN_0925","b",87143,"Buxus sempervirens","Meineri","Saatkamp","2019-06-19"
"7239","Ventoux Nord",24,133,"VTN_0925","b",92669,"Cotoneaster juranus","Meineri","Saatkamp","2019-06-19"
"7240","Ventoux Nord",24,133,"VTN_0925","b",94092,"Cytisophyllum sessilifolium","Meineri","Saatkamp","2019-06-19"
"7241","Ventoux Nord",24,133,"VTN_0925","b",96447,"Epipactis helleborine","Meineri","Saatkamp","2019-06-19"
"7242","Ventoux Nord",24,133,"VTN_0925","b",102235,"Hieracium murorum","Meineri","Saatkamp","2019-06-19"
"7243","Ventoux Nord",24,133,"VTN_0925","b",104397,"Juniperus communis","Meineri","Saatkamp","2019-06-19"
"7244","Ventoux Nord",24,133,"VTN_0925","b",105071,"Laserpitium gallicum","Meineri","Saatkamp","2019-06-19"
"7245","Ventoux Nord",24,133,"VTN_0925","b",106595,"Lonicera xylosteum","Meineri","Saatkamp","2019-06-19"
"7246","Ventoux Nord",24,133,"VTN_0925","b",109507,"Neottia ovata","Meineri","Saatkamp","2019-06-19"
"7247","Ventoux Nord",24,133,"VTN_0925","b",114612,"Polygonatum odoratum","Meineri","Saatkamp","2019-06-19"
"7248","Ventoux Nord",24,133,"VTN_0925","b",116142,"Prunus spinosa","Meineri","Saatkamp","2019-06-19"
"7249","Ventoux Nord",24,133,"VTN_0925","b",116704,"Quercus ilex","Meineri","Saatkamp","2019-06-19"
"7250","Ventoux Nord",24,133,"VTN_0925","b",116751,"Quercus pubescens","Meineri","Saatkamp","2019-06-19"
"7251","Ventoux Nord",24,133,"VTN_0925","b",117528,"Rhamnus alpina","Meineri","Saatkamp","2019-06-19"
"7252","Ventoux Nord",24,133,"VTN_0925","b",118073,"Rosa canina","Meineri","Saatkamp","2019-06-19"
"7253","Ventoux Nord",24,133,"VTN_0925","b",140175,"Rubia peregrina subsp. peregrina","Meineri","Saatkamp","2019-06-19"
"7254","Ventoux Nord",24,133,"VTN_0925","b",124205,"Solidago virgaurea","Meineri","Saatkamp","2019-06-19"
"7255","Ventoux Nord",24,133,"VTN_0925","b",124306,"Sorbus aria","Meineri","Saatkamp","2019-06-19"
"7256","Ventoux Nord",24,133,"VTN_0925","b",128938,"Veronica officinalis","Meineri","Saatkamp","2019-06-19"
"7257","Ventoux Nord",24,133,"VTN_0925","b",129083,"Viburnum lantana","Meineri","Saatkamp","2019-06-19"
"7258","Ventoux Nord",24,133,"VTN_0925","c",79319,"Abies alba","Meineri","Saatkamp","2019-06-19"
"7259","Ventoux Nord",24,133,"VTN_0925","c",130715,"Acer opalus subsp. opalus","Meineri","Saatkamp","2019-06-19"
"7260","Ventoux Nord",24,133,"VTN_0925","c",82103,"Amelanchier ovalis","Meineri","Saatkamp","2019-06-19"
"7261","Ventoux Nord",24,133,"VTN_0925","c",83912,"Arrhenatherum elatius","Meineri","Saatkamp","2019-06-19"
"7262","Ventoux Nord",24,133,"VTN_0925","c",87143,"Buxus sempervirens","Meineri","Saatkamp","2019-06-19"
"7263","Ventoux Nord",24,133,"VTN_0925","c",87742,"Campanula trachelium","Meineri","Saatkamp","2019-06-19"
"7264","Ventoux Nord",24,133,"VTN_0925","c",91910,"Clinopodium nepeta","Meineri","Saatkamp","2019-06-19"
"7265","Ventoux Nord",24,133,"VTN_0925","c",92606,"Corylus avellana","Meineri","Saatkamp","2019-06-19"
"7266","Ventoux Nord",24,133,"VTN_0925","c",94092,"Cytisophyllum sessilifolium","Meineri","Saatkamp","2019-06-19"
"7267","Ventoux Nord",24,133,"VTN_0925","c",94432,"Daphne laureola","Meineri","Saatkamp","2019-06-19"
"7268","Ventoux Nord",24,133,"VTN_0925","c",96447,"Epipactis helleborine","Meineri","Saatkamp","2019-06-19"
"7269","Ventoux Nord",24,133,"VTN_0925","c",99561,"Galium timeroyi","Meineri","Saatkamp","2019-06-19"
"7270","Ventoux Nord",24,133,"VTN_0925","c",100787,"Hedera helix","Meineri","Saatkamp","2019-06-19"
"7271","Ventoux Nord",24,133,"VTN_0925","c",104397,"Juniperus communis","Meineri","Saatkamp","2019-06-19"
"7272","Ventoux Nord",24,133,"VTN_0925","c",104764,"Lactuca perennis","Meineri","Saatkamp","2019-06-19"
"7273","Ventoux Nord",24,133,"VTN_0925","c",106595,"Lonicera xylosteum","Meineri","Saatkamp","2019-06-19"
"7274","Ventoux Nord",24,133,"VTN_0925","c",137441,"Lotus corniculatus subsp. delortii","Meineri","Saatkamp","2019-06-19"
"7275","Ventoux Nord",24,133,"VTN_0925","c",109507,"Neottia ovata","Meineri","Saatkamp","2019-06-19"
"7276","Ventoux Nord",24,133,"VTN_0925","c",110410,"Ophrys insectifera","Meineri","Saatkamp","2019-06-19"
"7277","Ventoux Nord",24,133,"VTN_0925","c",111556,"Orobanche gracilis","Meineri","Saatkamp","2019-06-19"
"7278","Ventoux Nord",24,133,"VTN_0925","c",113703,"Pinus sylvestris","Meineri","Saatkamp","2019-06-19"
"7279","Ventoux Nord",24,133,"VTN_0925","c",114612,"Polygonatum odoratum","Meineri","Saatkamp","2019-06-19"
"7280","Ventoux Nord",24,133,"VTN_0925","c",116096,"Prunus mahaleb","Meineri","Saatkamp","2019-06-19"
"7281","Ventoux Nord",24,133,"VTN_0925","c",116704,"Quercus ilex","Meineri","Saatkamp","2019-06-19"
"7282","Ventoux Nord",24,133,"VTN_0925","c",116751,"Quercus pubescens","Meineri","Saatkamp","2019-06-19"
"7283","Ventoux Nord",24,133,"VTN_0925","c",140175,"Rubia peregrina subsp. peregrina","Meineri","Saatkamp","2019-06-19"
"7284","Ventoux Nord",24,133,"VTN_0925","c",123071,"Sesleria caerulea","Meineri","Saatkamp","2019-06-19"
"7285","Ventoux Nord",24,133,"VTN_0925","c",124205,"Solidago virgaurea","Meineri","Saatkamp","2019-06-19"
"7286","Ventoux Nord",24,133,"VTN_0925","c",124306,"Sorbus aria","Meineri","Saatkamp","2019-06-19"
"7287","Ventoux Nord",24,133,"VTN_0925","c",125981,"Teucrium chamaedrys","Meineri","Saatkamp","2019-06-19"
"7288","Ventoux Nord",24,133,"VTN_0925","c",129083,"Viburnum lantana","Meineri","Saatkamp","2019-06-19"
"7289","Ventoux Nord",24,134,"VTN_1130","a",79319,"Abies alba","Pavon","Saatkamp","2019-06-20"
"7290","Ventoux Nord",24,134,"VTN_1130","a",130715,"Acer opalus subsp. opalus","Pavon","Saatkamp","2019-06-20"
"7291","Ventoux Nord",24,134,"VTN_1130","a",82103,"Amelanchier ovalis","Pavon","Saatkamp","2019-06-20"
"7292","Ventoux Nord",24,134,"VTN_1130","a",87143,"Buxus sempervirens","Pavon","Saatkamp","2019-06-20"
"7293","Ventoux Nord",24,134,"VTN_1130","a",92606,"Corylus avellana","Pavon","Saatkamp","2019-06-20"
"7294","Ventoux Nord",24,134,"VTN_1130","a",94092,"Cytisophyllum sessilifolium","Pavon","Saatkamp","2019-06-20"
"7295","Ventoux Nord",24,134,"VTN_1130","a",102235,"Hieracium murorum","Pavon","Saatkamp","2019-06-20"
"7296","Ventoux Nord",24,134,"VTN_1130","a",105071,"Laserpitium gallicum","Pavon","Saatkamp","2019-06-20"
"7297","Ventoux Nord",24,134,"VTN_1130","a",105076,"Laserpitium latifolium","Pavon","Saatkamp","2019-06-20"
"7298","Ventoux Nord",24,134,"VTN_1130","a",106595,"Lonicera xylosteum","Pavon","Saatkamp","2019-06-20"
"7299","Ventoux Nord",24,134,"VTN_1130","a",108361,"Mercurialis perennis","Pavon","Saatkamp","2019-06-20"
"7300","Ventoux Nord",24,134,"VTN_1130","a",111771,"Orthilia secunda","Pavon","Saatkamp","2019-06-20"
"7301","Ventoux Nord",24,134,"VTN_1130","a",113703,"Pinus sylvestris","Pavon","Saatkamp","2019-06-20"
"7302","Ventoux Nord",24,134,"VTN_1130","a",114297,"Poa nemoralis","Pavon","Saatkamp","2019-06-20"
